;business_id;cool;date;funny;review_id;stars;text;useful;user_id
5782057;L23qeWacyCZFjF9DL6o04w;0;2017-06-05;0;lEfp70_qbdrlbSgOtKcIHQ;4;"Great pizza here. Pasta was ok.
Make sure to check your oder because sometimes item(s) are missing & need to back to remind/ask for it.
Lasagne took a while to get. Staff are friendly & courteous here.";0;0jyHxEcm1xrzGPxpSdCdZw
2730144;L192hPeosT4Z1qRO8jQbfQ;0;2018-04-26;0;-dUgmvvwPHflbU50MxE_aw;2;"Horrible place, horrible service. One server for a table of 13 guests including kids. She took orders and kept forgetting to bring the water. The appetizers came out but the menus still occupied our table and one of us had to collect them and put them on the other table. Some of us had silverware while others waited and the food just kept coming. 

2stars are for the food because only that was the best part about this experience. Really flavorful food. Kudos to the kitchen. 

Zero stars for the rest of the experience. We had brought in a cake to surprise one of the adults in the group and the server as well as the manager was well aware of this yet the server kept asking the kids and the adults if they'd like to order dessert ?. One of the guests had to excuse themselves and go remind the server that we had brought cake and he brought it with him. It was so terrible really. There's more, I could keep going but I think you get the gist of this experience. One thing is for sure I ain't going there again. 

I may try a different location coz the food was good but this one has lost me.";0;PmzoDuGdPPZW_CLu5ISI8g
4320531;e2ng0CQ69anIawqIKzhtlg;0;2013-05-24;0;2zXQr93I9HE6-tCHxrM-Lg;2;"We went there on Mother's Day. They were understandably busy for lunch but we still got a table without too long a wait. 

The servers were friendly and attentive but I have to say the food was mediocre at best. We live in the Washington DC metro area where there are quite a few Thai restaurants and even those in the suburbs of DC, the Thai restaurants are head and shoulders better than the food served at this restaurant.

We went there based on the great reviews this restaurant has received and we were disappointed. Either it was an aberration to their usual quality or we just have a very different idea of what is good Thai food.";0;GZzV72sB5tSM49tSXhX5qw
3520342;PmBIb_kx1twn9SHc8uRiEg;0;2016-04-06;0;KoZFoRpaW48TcVExs75ogA;5;Everything was great! Driver was supposed to be there in an hour and was there in 15 minutes. He was nice-- even kind to my curious kids-- and explained what he was doing and was on his way not long after. Great service!;0;ff-Ep54axl9xkF3H8Itkzg
5397108;tro-hrljuY1cUAVFYauTlQ;0;2013-06-12;0;ABASsIPvq-cTtakrPwC6cw;2;"I don't understand all the hype.  First visit here I thought was mediocre, but figured I'd give it another shot.  It wasn't any better.  

The burgers were ok.  The meat patties are paper thin (like a White Castle burger).  The taste ok, but if you're looking for a manly burger, go somewhere else.  The special sauce (thousand island) gave it a little flavor.  

I saw them cutting up fries when I entered so my hopes were high that at least they would be good.  Wrong!  They cut them so then, then overcook them.  They were too hard/done.  I've had shoestring potatoes that weren't that crispy.

Price was good.  Maybe that's why people love this place.";2;HIhPuKWV_r05-4w57nGFnQ
5289294;PgJgpW4TKQ8IoALH2Yq-zA;3;2016-06-19;4;PXuZFUkd-ZYxq5baDpXAog;3;"We stayed at Mandalay Bay for a fun getaway and ate here out of convenience on the day that we left. Well, that and the fact that we had a Free voucher to eat here compliments of MLife. We also had a B1G1 Free voucher from MyVegas and wanted to use it for our kids. (Well, because they're cheaper). However, under no disclosure, the kids price was not honored to use for the coupon. 

Anyhow, if your kids are over the age of 4, they are $22 and change for the Friday champagne brunch. None of my kids drinks champagne nor do they eat more than $5 worth. 

As for the food, I noticed some of the meats (ie. Flapmeat) was terribly dry and had burnt marks. Not char marks, burnt marks, there is a difference.  I'm only guessing but I would say this tasted like food from the night before.  There were also many other meats similar to that effect on our morning brunch. 

Other selections included oatmeal, salad bar, breakfast food like waffles, bacon, poached eggs, omelet station, and even crab legs. .  Selection is very limited for Brunch here, I would probably come later in the morning hoping they would have more choices. 

I would say for the GOOD, the cold food like Lox, Cheese, and Cold Cuts were excellent. The fresh blackberries/blueberries were fresh, though when it was out, they replaced it with Strawberries instead.  The kids got their milk in plastic disposable cups.  The champagne tasted quite good, though I just had 1/2 glass and had to drive after breakfast. The pastries like the croissant and some desserts (ie. bread pudding) were excellent as well.  I would say $30 for breakfast is a tad on the high side but unfortunately, we came on a Friday instead of a Thursday morning and that was the only choice available. 

The service here we had was quite good and we did leave our server a deserving tip. (Unlike other reviewers experiences)

Since we stayed here, parking (the new fee)  was already included in our bill and thought we would make the most out of our stay and try here.";5;GaTWkVy-pY6phZOqW6ykuw
5680193;kUTusjnUPVZUgUJc2GuWuA;0;2014-01-16;0;B5Yq9858_IsHk7Xardsu9g;5;I love this place! I went there with a group of friends for my boyfriends birthday on December 19,2013 and our waiter was excellent and so was the food! The only weird thing was having to cook your own food, but other than that it was great. Get the turtle chocolate fondu, it's to die for!;0;B7NIiIrOIwxxD_kiYMHT4g
4992874;ujKxpaUmTUVpGRBFSvZfbg;0;2011-12-23;0;-eRl2zFyQP5Hv7ZdCyN7YA;5;Started with oyster and apple foam. Wine pairing long wood champagne. First course mixed green salad with chestnut soup and a great white wine with a crisp finish. Second course foie gras on a bed of diced potatoes and a pear marmalade with a beautiful krachen sweet wine. Third course salmon on a crispy potato and celery patty with fennel and celery root. A great red paired with it. Fourth course a superb filet mignon with a herb mash potato. Paired with a cabernet and followed by va spice cake topped with bananas. Fantastic meal. Great service.  The price for the three of us with one wine pairing was $428.  Not bad for what we got -- a great meal and wonderful service.  Compliments to the chef!!!;0;X8ORKtRhvTZBn3mi7HzzgQ
752710;whAwdYVty-jSNRhrYT2zHA;0;2010-06-20;0;I7oPtgGIFvjuBLk_TF44dg;5;My wife exclaimed the tilapia was the best fish she ever had. Flown in fresh daily. I loved the Scallops cooked in brown butter and blackened Louisana style. A perfect combination of texture and taste. Try the coconut shrimp appetizer. We were debating between the crab cakes and coconut shrimp. The waiter recommended the shrimp and said Pappadeaux's is known for their coconut shrimp. I now know why. So delicious. I highly recommend. It was worth the drive from Gilbert to Sunnyslope.;0;vf2JyHgvAkv0L-qJemGZLA
218264;QDeB3ZtWYzVJJ0KK-HM-PA;0;2012-02-06;0;I5xWMXrwaAD5oSba2lDUnA;5;These donuts are freaking awesome! The vegan donuts don't have that weird taste alot of vegan sweet foods have. It's sweet and tasty. I haven't been disappointed by anything from here. The prices are incredibly fair as well. Seriously the best donuts in town.;1;wREZSU2HKuekzAm49jW6sg
2705405;Jj8ubiwwuCR-rrhrrjcryw;0;2016-02-17;0;tBdlWQh5sIXo5N0yvFuy6Q;3;I was expecting a lot out of Date Vang because of its constant comparison to Pho Tahn. However those assumtions were incorrect in every category. Go to both places and you'll know why. From the quality of the noodles and chicken, to the flavor of the broth. Take your hunger there instead. 3 stars.;0;67WDzdRI1duF0Od-ckvDxQ
4354146;vXMxFqJWhL_T3vFQI2HEVg;0;2017-09-16;0;DLGUOf-LUG9vLCG2hcKamQ;5;"Living in Cornelius, you drive by Classic Bride and Formals all the time.  It looked very quaint.  I am in my mid 40's, newly engaged and was hoping to purchase my wedding gown from a local company.  I tried a few other boutiques in the area and was surprised how either extremely expensive the dresses were (10k+) or how unpleasant the folks helping me try to find a dress were.  That is when I decided to try Classic Bride.  I wandered into the store on a random Thursday afternoon, no appointment made or advertisement that I was coming in.  From the moment you walk into the store it is charming.  An old home converted into a bridal shop.  Rheva greeted me when I walked in and we discussed the wedding details.  She was amazing from the start.  I had a limited amount of time that day to try on dresses.  Rheva helped me get right into it.  We discussed my style and I shared the pinned dressed I preferred.  While I was picking dresses I liked, Rheva was also picking out styles that she thought would flatter my figure and style.  The dressing rooms (2) are two old rooms of the house.  They are setup perfect to try on gowns.  We found two dressed I loved in less than an hour.  I had tried on at least 30 before without a gown really feeling like the 'one'.  There was also no pushiness or arrogance to the team at Classic Brides.  I made an appointment to come back a few days later and try on a few more gowns.  I found the ""one"" at Classic Brides.  The team of folks, the personal experience, the quality make of the dresses and the down to earth prices made this bridal shop the right one for me.

If you want big box and non personal experience, go elsewhere for sure.  If you want a great, personal, experience Classic Bride is the place for wedding gown shopping.";0;SfTvaneXCtJO6OuxXU1TtA
3205067;1gU1ZNbcvk0puuUQjbl23w;0;2018-05-09;0;bFT7lAZ0QSqAhJ_BL_yd4w;5;"I've been here for the soft opening which wasn't a pleasure experience due to mass crowd however the food was gooood. I am here again today and I knew that my experience here at sushi factory will be awesome! Food is over the top no doubt about it. They will make rolls fresh every time when you order. 
This is my new favorite sushi place to go to.";0;e604F7-VnITsl8mOkSpXuw
3349266;YJ8ljUhLsz6CtT_2ORNFmg;0;2016-03-07;0;XRCANCPXax1Etpiladv4IQ;1;Don't eat here! Gordon Ramsey clearly doesn't have anything to do with this restaurant. Poor quality, cheap airport like food, slow service with no drink refills, and prices too high for the quality.  Easy foods like fish n chips and burgers should be a no brainer but were near inedible. Stay away!;0;xo-TDyxYHeJquPk5LaxSLA
2853843;1qwkbN3wu3AGDxMTXVz2gA;1;2015-02-11;0;DWTcTaX_ADpnTpso6HEBrg;5;I love to golf and when it came to top golf it was a blast yeah it may be a two hour wait at times but it's definitely worth the wait you get to eat and hang out while waiting and after you can go to the lounge and relax and watch some tv definitely the best driving range around;0;pGhR9FJ2oDaFjGJiZNfLRA
5910177;3LxIBZ4yhsjeQRbdwOx28w;0;2016-05-10;0;Mx83mTFXac2SWnA88MRWLg;5;Fantastic! I had a blast!!! Challenging, scary, and fun!!! It's an experience from the moment you knock on the door to enter the establishment. I will definitely be back next time I visit Vegas! 5 stars!!!!;0;s-YFbzcE4UxUVTeHPM-Yog
